episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
103,-0.9784840839165964,0,1,1,0,1,-1,324,1,1,False,,-0.33462734112611797,1.5,9.276987657639737,7.42159012611179,7.42159012611179,0,350.4,506.2365353924745,155.8365353924745,0.021515916083403638,0.021515916083403638
104,-0.961065268587987,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,350.4,265.5240560229113,84.8759439770887,0.038934731412013035,0.038934731412013035
105,-0.9551590857445129,0,1,1,0,1,-1,360,1,1,False,,0.09548159772567999,1.0,6.3840120534403315,7.211102550927977,7.211102550927978,0,501.6,445.596624006507,56.00337599349302,0.04484091425548703,0.04484091425548703
106,-0.957641932443627,0,1,1,0,1,-1,343,1,1,False,,0.05478289246429,1.0,7.106762702380541,7.211102550927978,7.211102550927978,0,501.6,570.7150217527005,69.1150217527005,0.04235806755637294,0.04235806755637294
107,-0.8905674754120233,0,1,2,0,1,-1,606,2,2,False,,0.9807333717138548,2.0,12.97998459167036,10.38398767333629,10.38398767333629,1,98.4,27.567944617598187,70.83205538240182,0.042006121771208355,0.08943252458797674
108,-0.9602039310265444,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,350.4,269.32139502448126,81.07860497551872,0.0397960689734555,0.0397960689734555
109,-0.9582473116494697,0,1,1,0,1,-1,367,1,1,False,,-0.19298531876613864,1.0,6.241504642879186,7.211102550927977,7.211102550927978,0,350.4,278.3481857289066,72.05181427109335,0.04175268835053028,0.04175268835053028
110,1.0895447200292196,1,0,2,1,0,1,389,2,2,False,,0.6104451271073913,2.0,12.97998459167036,12.979984591670359,7.84448134995068,1,350.4,509.74783801465856,159.34783801465858,0.020704800734641184,0.06954472002921977
111,-0.9615698407738389,0,1,1,0,1,-1,368,1,1,False,,-0.19048004896915458,1.0,6.214645201720873,7.211102550927978,7.211102550927978,0,350.4,263.3391179784501,87.0608820215499,0.03843015922616114,0.03843015922616114
112,1.1158660793926596,1,0,2,1,0,1,397,2,2,False,,-0.6477924878028049,2.0,12.97998459167036,12.979984591670359,7.633632746093245,1,98.4,55.38010073432156,43.01989926567845,0.04688801885823789,0.09586607939265952
